title,description,url,category,full_content
Shakira’s tour back on track after Peru concert cancelled due to hospital admission - CNN,"Colombian pop superstar Shakira will perform in Lima, Peru, this Monday, after cancelling a show Sunday night due to an abdominal issue which required hospital admission.",https://www.cnn.com/2025/02/17/entertainment/shakira-hospital-peru-concert-cancelled-scli-intl/index.html,gaming,"CNN —

Colombian pop superstar Shakira will perform in Lima, Peru, this Monday, after cancelling a show Sunday night due to an abdominal issue which required hospital admission.

Master Live, the company organizing Shakira’s concert in Lima, confirmed on Monday that the event scheduled for Monday, February 17 at the National Stadium in Peru’s capital at 8:15 p.m. local time will take place.

“We are pleased to inform that today’s concert will take place as normal. We want to thank Shakira for all the effort to make this show go ahead,” the statement from Master Live said.

Master Live added in its statement that they will announce the new date for the concert on Sunday that was canceled.

Posting to Instagram on Sunday, the singer previously said she had been taken to the emergency room and was advised to cancel the concert.

“The doctors whose care I am currently under have communicated that I am not in good enough condition to perform this evening,” she said.

“I am very sad to not be able to take (to) the stage today. I’ve been looking forward to reuniting with my incredible fans here in Peru,” Shakira said, adding that she hoped to be discharged soon.

“My team and the promoters are already working on a new date to communicate to you,” she added. So far there is no statement confirming that the singer has already left the hospital.

A fan pictured holding a poster of Shakira in Lima, Peru, after the singer was hospitalized. Sebastian Castaneda/Reuters

CNN is trying to contact Shakira’s team for more information. Meanwhile, Shakira’s social media has posted announcements of Monday’s concert and the list of songs that the Colombian singer is expected to sing tonight in Lima.

In a previous post, Shakira had thanked her Peruvian fans for a warm welcome to the country alongside a series of photos showing the singer greeting crowds of well wishers.

The singer recently embarked on a world tour and is set to play shows in various Latin American countries before embarking on a US leg of the tour starting May 13 in Charlotte, North Carolina.

The tour is named “Las Mujeres Ya No Lloran,” or “Women Don’t Cry Anymore.”

Shakira is considered one of the most popular Latin American recording artists of the early 21st century.

However, she’s faced some controversy in recent years.

In November 2023, Shakira settled her tax evasion suit with the Spanish authorities.

The Grammy-winning singer admitted the charges against her and agreed to pay the amount owed in full and an additional fine, according to a statement released by the Barcelona prosecutor’s office at the time.

She paid a total of €17.5 million ($19 million), an amount composed of the taxes she owed plus interest, as well as a fine of €7.3 million ($8 million), the statement said."
‘SNL’ hits back at Gerald Ford 50 years later - WOODTV.com,"While marking the 50th anniversary of “Saturday Night Live,” the producers also highlighted 50 years since one of President Gerald R. Ford’s more controversial moments.",https://www.woodtv.com/news/grand-rapids/snl-hits-back-at-gerald-ford-50-years-later/,gaming,
Matt Damon Is Odysseus in First Image from Christopher Nolan’s ‘The Odyssey’ - IndieWire,Matt Damon plays the Greek soldier Odysseus in the first look at Christopher Nolan's 'The Odyssey.',https://www.indiewire.com/news/general-news/christopher-nolan-the-odyssey-first-look-matt-damon-1235096411/,gaming,"On President’s Day, cinephiles got their first look at what just might be the most anticipated movie of 2026: Christopher Nolan’s “The Odyssey.” Universal took to its official social media accounts to release the first photo from the film, which shows Matt Damon in costume as Odysseus, the mythical Greek hero who spends a decade trying to return home after fighting in the Trojan War.

Damon was one of the first cast members announced for Nolan’s film, and was soon joined by Tom Holland, Zendaya, Anne Hathaway, Robert Pattinson, Lupita Nyong’o, Benny Safdie, Charlize Theron, Mia Goth, Jon Bernthal, John Leguizamo, and Elliot Page. None of the casting announcements have been accompanied by news about who is playing which character from Homer’s epic poem — though that did not stop fans from speculating that Holland could be playing Odysseus’ son Telemachus — so Universal’s post marks the first official confirmation that Damon is playing the titular role.

Announced in December 2024, Nolan’s take on “The Odyssey” will be his 13th feature film. The box office success and Oscar dominance of “Oppenheimer” ensured that Nolan’s follow-up would be among the most coveted projects in Hollywood for actors and studios alike. Despite rumors of outreach from his former home Warner Bros., where he had worked for decades prior to “Oppenheimer,” Nolan opted to return to Universal for “The Odyssey.”

“Christopher Nolan’s next film ‘The Odyssey’ is a mythic action epic shot across the world using brand new IMAX film technology,” the studio wrote in a post on X announcing the film in December. “The film brings Homer’s foundational saga to IMAX film screens for the first time and opens in theaters everywhere on July 17, 2026.”

Nolan is unsurprisingly expected to shoot the film in IMAX formats, with production taking place in 2026 in Sicily, England, and Morocco. Many of the Sicilian islands are believed to be the locations Homer was referencing in his original text, as global borders have been significantly redrawn in the last three thousand years. It appears that Nolan is devoting the extensive Hollywood resources at his disposal to capturing the foundational text with an eye for both its epic scale and period detail.

A Universal release, “The Odyssey” opens in theaters on July 17, 2026."
Netflix Doc Reveals That Gabby Petito Called an Ex-Boyfriend for Comfort Hours Before Her Death - Variety,Netflix's 'American Murder: Gabby Petito' unpacks her disappearance and shows Gabby Petito called an ex-boyfriend for comfort hours before her death.,https://variety.com/2025/streaming/features/gabby-petito-american-murder-netflix-called-ex-boyfriend-before-death-1236310695/,gaming,"It’s been three and a half years since Gabby Petito made headlines around the world after she vanished during a cross-country road trip she was taking with her fiance Brian Laundrie. Now, a new three-part docuseries, “American Murder: Gabby Petito,” goes beyond the headlines to reveal the reality of a 22-year-old woman enmeshed in an abusive relationship.

After Petito disappeared in August 2021, Laundrie returned to his parents’ house in North Port, Fla., where he refused to discuss Petito’s whereabouts. Laundrie’s refusal to speak to the police caused a media firestorm, which escalated when Petito’s body was found in Wyoming’s Bridger-Teton National Forest on Sept. 19, 2021. An autopsy concluded that Petito died by homicide. Laundrie, who was eventually revealed to be the killer, died by suicide in October 2021.

The series, directed by Julia Willoughby Nason and Michael Gasparro, features Peitito’s family and several of her close friends. Never-before-seen text messages, police body cam footage, and excerpts from Petito’s personal journal are also used to tell Petito’s story. Notably, the doc uses outtakes from Petito’s #Vanlife Vlog, which reveal that her happy, “Insta-perfect” face for social media was, especially in the last few weeks of her life, a facade.

Popular on Variety

The docuseries marks the third installment of Netflix’s “American Murder” franchise. “American Murder: The Family Next Door” streamed in 2020 and was followed by 2024’s “American Murder: Laci Peterson.”

Variety spoke to Willoughby Nason and Gasparro about accessing police body cam footage, Brian Laundrie’s parents, and what surprised them about the Petito case.

In the series, Gabby’s biological parents, as well as both of her stepparents, are very candid about their daughter and her murder, which seemed painful to recount. How did you convince the family to participate? Were they paid?

Gasparro: No. This was all about The Gabby Petito Foundation. Netflix doesn’t do a lot of action items, or cards (listing foundations) or anything like that because it’s a documentary. But we were able to get a clip into episode three where the family was able to talk about the foundation. So, the whole goal here is to push people towards The Gabby Petito Foundation, which helps bring awareness to domestic violence.

Did you find it difficult to ask to do those interviews since you were asking people to recount the worst weeks of their lives?

Willoughby Nason: We do very long interviews. So, we had time with the family to unpack things, to take breaks, and to slow down. Having done these kinds of interviews over the years with families who have lost loved ones, I see how hard it is for them to relive and tell these stories, but I think it’s also very healing and cathartic to be able to speak about what they are feeling on a daily basis because it doesn’t go away unfortunately for them.

Did the family provide you with all the unseen footage from Gabby’s #Vanlife Vlog?

Gasparro: Yes. When we met with her parents, they gave us all this stuff to go through, which included all of Gabby’s journals, all of her artwork, and then all the footage. Her curated #Vanlife footage proves what a great editor she was. She knew what she was doing, and she was very determined. But the (outtakes) allow you to unpack her journey, and that, to us, was amazing. It was really just a way to help tell the story through her.

In the series, it’s revealed that Gabby called an ex-boyfriend in the days leading up to her disappearance and on the day detectives think she was murdered. Did that surprise you?

Gasparro: Yes. We didn’t know about that. We didn’t know she had reached out to him during a vulnerable time (during her trip with Brian). She was obviously suffering. She trusted her ex and reached out. It was like a cry for help. We think that’s probably something that Brian caught wind of.

When Petito went missing, a snippet of the police bodycam footage captured on Aug. 12, 2021 in Moab, Utah of Gabby and Brian circulated in newsfeeds around the country. In your series, you reveal the entirety of the bodycam footage for the first time. How did you get all of that unseen footage?

Gasparro: Through FOIA (Freedom of Information Act) requests.

The footage is pretty infuriating. Did you ask the Moab police who were involved with the incident for an interview?

Gasparro: Yes, but they declined.

I’m assuming you also asked Brian’s parents – Christopher and Roberta Laundrie – for an interview?

Gasparro: Yes. They also declined. We had to respect that. You can only do so much, and we are not a news organization. We are not going to stand on their lawn and beg them to be on the series. For us, it was about telling Gabby’s story first and foremost. People tend to love to tell the story about the murderer, but we felt Gabby’s story was more important.

After this process, do you think Brian’s family knew that he murdered Gabby long before his confession letter was found?

Willoughby Nason: Based on the phone records that we highlight in the series, we know that Brian called his parents for almost an hour from Wyoming around the time Gabby went missing. I think to us, that really tips the hat that something was communicated there early on between his family. We don’t know what, but we do know that he told his dad, ‘Gabby’s gone, and I need a lawyer.’ We see in the phone records that the parents contacted a lawyer in Wyoming right after Brian’s call to them. So, it’s suspicious.

Were there any interesting things that you learned while making the film that you couldn’t fit into the series?

Willoughby Nason: I learned that Gabby was a prolific artist and that she was very industrious in terms of wanting to be an influencer and how to build this van. All of this was her idea.

Gasparro: There was an entire cross-country trip that they took prior to moving to Florida that we didn’t know about, but we had to move things along for the viewer.

Dr. Phil served as an executive producer on this series. How did that happen?

Gasparro: Sarah Carden (“Dr. Phil” senior supervising news producer) reached out to us and said that she loved “Murdaugh Murders: A Southern Scandal,” which we made for Netflix in 2023. She told us that the (Petito) family, who had a relationship with Dr. Phil, wanted to tell their story because they hadn’t actually sat down or partnered with anybody to tell Gabby’s story. They had done sit-down interviews while everything was unpacking, but Sarah said that they wanted filmmakers like us to tell Gabby’s story.

“American Murder: Gabby Petito” is now streaming on Netflix."
‘Captain America: Brave New World’ Opened to $100 Million. Does a ‘B-’ CinemaScore Spell Trouble For Staying Power? - Variety,"""Captain America: Brave New World"" opened to a mighty $100 million. But how will the superhero sequel hold in subsequent weeks at the box office?",https://variety.com/2025/film/box-office/captain-america-brave-new-world-box-office-staying-power-marvel-cinematic-universe-1236310075/,gaming,"“Captain America: Brave New World” proves that Marvel hasn’t lost its mojo. The fourth “Captain America” installment, and the first in which Anthony Mackie’s Sam Wilson takes up the star-spangled shield, delivered a mighty $100 million in its domestic debut over the extended Presidents Day weekend. The film added another $92.4 million overseas for a $192.4 million global tally, easily the best start of the (nascent) year.

Yet opening weekends are rarely a problem for Disney’s Marvel Cinematic Universe. To wit: All 35 films in the sprawling comic book franchise have launched to No. 1, even the ones described by critics as a “pile of dirt.” So in the case of “Captain America: Brave New World,” all eyes will be on the staying power — industry parlance for how a movie’s ticket sales hold (or don’t) in the subsequent weekends on the big screen.

Popular on Variety

That’s of paramount concern because the all-powerful MCU has struggled with commercial consistency since the epic success of 2019’s “Avengers: Endgame,” and these superhero sequels don’t come cheap. “Captain America: Brave New World” cost north of $180 million to make and at least $100 million to market across the globe. And it’s just one of three Marvel movies this year with “Thunderbolts” and “The Fantastic Four: First Steps” to follow in the summer.

“When you look at the release calendar, I don’t see anything that can cut into ‘Captain America,'” says Jeff Bock, a box office analyst with Exhibitor Relations. “If audiences want to be entertained at a blockbuster level, it’s their only option.”

Indeed, there’s nothing resembling a four-quadrant blockbuster on the calendar until Disney’s “Snow White” remake on March 21. So cinema operators need “Captain America: Brave New World” to endure on the scale of 2023’s “Guardians of the Galaxy Vol. 3” rather than “Ant-Man and the Wasp: Quantumania” and “The Marvels” to be deemed a financial winner.

“Guardians of the Galaxy Vol. 3” powered to $118 million domestically at the start of that summer’s movie season and continued to draw audiences in the following weekends, with revenues declining by 47% in its second and third outing and 35% in its fourth frame. Those were decent holds compared to other superhero films of its size. The third “Guardians” ended its run with $358 million in North America and a sizable $845 million globally. That’s the best case scenario for Cap’s latest cinematic adventure.

Yet the reality is that even Marvel’s biggest blockbusters have plunged after record-breaking debuts in the post-“Endgame” era. “Doctor Strange in the Multiverse of Madness” and “Thor: Love and Thunder,” which earned $955 million and $760 million respectively in 2022, each declined 67% in their sophomore outings.

Then there’s “Ant-Man and the Wasp Quantumania,” which scored a trilogy-best $120 million debut over Presidents Day weekend in 2023. Saddled with some of the worst reviews of any MCU film, ticket sales collapsed by 70% in its second weekend. The film ultimately failed to cross the $500 million mark worldwide, a modest benchmark for Marvel. Not to be outdone, “The Marvels,” the sole MCU movie to flop out of the gate, took a 78% nosedive in its second weekend.

“This has a chance to have long playability. ‘Ant-Man’ didn’t have that,” says Bock, referring to sleeper hits like “Cocaine Bear” and “Jesus Revolution,” both of which opened the weekend after “Quantumania.”

For “Captain America: Brave New World,” reviews and audience reactions aren’t exactly encouraging for the film’s theatrical endurance. The movie has dismal marks, at least by MCU standards, with a 51% Rotten Tomatoes average and lousy “B-” grade on CinemaScore exit polls.

However there are signs, beyond a lack of competition, that Cap and company could withstand the bad buzz and give the box office a needed boost. The film boasted a strong turnout across all demographics; 35% of opening weekend ticket buyers were Caucasian, 26% were Latino and Hispanic, 23% were Black and 10% were Asian. It’s a sign the tentpole has the kind of broad appeal that’s necessary to boost a given movie from mere hit to runaway (Hulk) smash.

Moreover, sources close to the superhero adaptation believe that CinemaScore isn’t the best measure of moviegoer reception. They feel that way because those grades are bestowed after polling patrons in just a few theaters. On Rotten Tomatoes, a more expansive metric, “Captain America: Brave New World” has a stronger 80% “verified audience score.” (“Quantumania” has an 81% “verified audience score.”) PostTrak, another metric to poll moviegoers, reported that parents and kids gave the film four out of five stars. However, general audiences handed out three of five stars.

“Captain America: Brave New World” was also popular in premium formats with Imax, Dolby and other like formats accounting for 44% of inaugural sales. Those tickets are more expensive than standard 2D screens and have helped to offset a downward trend in attendance.

“We’re very happy on our side,” says Chris Randleman of Texas-based luxury movie theater chain Flix Brewhouse. “Walk-up business has been great despite the reviews. It’s an accessible film with a clear hook.”

He adds, “It’s going to look like ticket sales had a big drop. But that’s because this weekend is inflated with the double holiday of Valentine’s Day and Presidents Day.”

VIP+ Analysis: ‘Captain America’ Sequel Anything but Brave New Era for Aging Marvel IP

After the embarrassing misfires of “Ant-Man” and “The Marvels,” Disney’s CEO Bob Iger announced a company-wide mandate to focus on quality over quantity. “At the time the pandemic hit, we were leaning into a huge increase in how much we were making,” Iger said during a 2023 earnings call. “We lost some focus.”

That year, in addition to the three theatrical releases, there were three Disney+ television series. Then, 2024 marked an aberration with just one film (along with another three seasons of television) on the calendar. “Deadpool & Wolverine,” an R-rated buddy comedy led by two of the most popular comic book characters, became an unmitigated smash with $1.33 billion globally.

Marvel is back to regularly scheduled programming with another two tentpoles on schedule over the next six months: “Thunderbolts” on May 2 and “The Fantastic Four: First Steps” on July 25. Amid those megawatt titles, DC Comics has “Superman,” a Man of Steel reboot from director James Gunn, on July 11. Hollywood is banking on this year’s quartet of comic book offerings to revive the hit-or-miss superhero genre.

“The industry needs Marvel. No other film is opening to over $100 million in February,” says Bock. “Having three of them on the calendar is a bright spot.”"
'SNL50' didn't do justice to the past 50 years of comedy: Review - USA TODAY,"""Saturday Night Live"" cast past and present tried their best to make a 50th anniversary special, but failed to make it as good as regular ""SNL.""",https://www.usatoday.com/story/entertainment/tv/2025/02/17/snl-50-anniversary-special-review/78908273007/,gaming,"Fifty years of ""Saturday Night Live"" is a lot of history, legacy and pressure to pack into a one-night special, even if it's 3½ hours long.

But producer Lorne Michaels and the ""SNL"" cast and writers, past and present, tried to do just that in the show's 50th anniversary special Sunday on NBC, a star-studded black-tie bacchanalia of celebrity cameos, sketch revivals and self-congratulatory montages that gave it the flavor of an awards show crossed with an extended episode of ""SNL"" crossed with a drunken party that should have been attended only by people who have actually worked on the show. The special even featured an ""In Memoriam"" segment, although it was reserved for all the offensive and poorly aged sketches over the years (and to remind us they re-aired a lot of the racist and sexist stuff).

It was a tonnage of effort and personality smushed onto the Studio 8H stage, and it all added up to something that was, well, fine? You could call it serviceable, checking nostalgia boxes while trying desperately to remain relevant to the youth of today, with more screen time for Sabrina Carpenter than Bill Murray. It had almost all the still-living heavy hitters from the series' history doing chuckle-worthy monologues and sketches. It was humorous, if not hilarious. And if we hadn't seen a similar but far better version of this a decade ago when the show celebrated its 40th anniversary, it might have been more satisfactory.

Maybe producers didn't want to repeat the classic sketches used in 2015, leaving the 50th stuck with the also-rans and ones that are less than a year old. The only advantage ""SNL50"" had over ""SNL40"" is that this time, Eddie Murphy actually appeared in sketches. But overall, it was a wasted opportunity to do something slightly different and far more transcendent.

The night started sleepily, and it was difficult to build energy. Opening with Carpenter, the hot pop star of the moment, and Paul Simon, an ""SNL"" staple since the show's second episode and a close friend of Michaels', was clearly an effort to marry the past and present, young and old. But the choice of ballad ""Homeward Bound"" made the cold open somber and slow. A monologue from consummate host Steve Martin brought a little bit of verve (especially his ""Gulf of America"" joke), but the momentum careened to a halt with a reprisal of Kristen Wiig's tiny-handed Dooneese sketch that went on far too long and for some reason included Kim Kardashian.

Need a break? Play the USA TODAY Daily Crossword Puzzle.

The rest of the evening veered from adequate to mediocre, with a flash or two of genuine brilliance. Murphy put his whole heart and soul into a Tracy Morgan impression for the ""Black Jeopardy!"" sketch that was, honest to goodness, the best thing the 63-year-old comedian and movie star has done in a decade. Mike Myers' classic ""Coffee Talk"" character Linda Richman joined Maya Rudolph and Amy Poehler for ""Bronx Beat,"" a crossover that was smooth as buttah. But that was all alongside another edition of this season's already overplayed ""Domingo"" sketch, Murphy in a cringeworthy ""Scared Straight"" bit, and Kate McKinnon's usually hilarious alien abductee, who was upstaged by a fuzzy Meryl Streep cameo.

We've got room on the couch: Sign up for USA TODAY's Watch Party newsletter for more TV news.

Nearly every sketch could have used the ruthless red pen of an editor as it dragged on to fill time. Most also felt as if they were only 80% finished. A New York history-themed installment of John Mulaney's trademark musical parodies featured some good moments, but it also felt as if it had no point. Plus we got another one of these back in November, the last time Mulaney hosted. Did we really need another one so soon?'

It's such a shame, because ""SNL40"" felt so essential to any fan of the series because the sketches were both familiar and novel: a ""Celebrity Jeopardy!"" that honored Will Ferrell and Norm Macdonald but left room for current cast member McKinnon to shine. A digital short from Andy Samberg and Adam Sandler making fun of cast members who ""break"" and giggle during a sketch. They were sketches that felt as if they could happen only on an anniversary show, and not just because of all the cameos; it's because they truly honored the show's legacy past and present. ""SNL50"" merely managed a handful of unsuccessful attempts to mesh what the show was with what it is now. But by the time Paul McCartney closed out the show, it felt as if we had all taken a dose of the ""After Update"" sleeping pill Alec Baldwin joked about in his short appearance.

A half-century in, ""SNL"" is something too big to be contained, let alone distilled into something succinct and sensational. Any version of a 50th anniversary special would likely disappoint in some way; there's just too much history here to get in everything everyone wants to see. But the version of the special Michaels and the writers created didn't have the sparkle of the show at its height.

It's nostalgic to watch the re-creations of the ""SNL"" of the past, but maybe we're better off just rewatching the sketches that made the show a cultural landmark in the first place."
Jessica Alba Has Bikini Beach Day with Her 7-Year-Old Son Hayes amid Cash Warren Divorce - AOL,"Alba and Warren share 3 kids — Honor, 16, Haven, 13 and Hayes, 7",https://people.com/jessica-alba-enjoys-getaway-with-son-hayes-amid-cash-warren-divorce-11681320,music,"Jessica Alba is spending quality time with her boy!

On Monday, Feb. 17, the actress, 43, shared an Instagram reel capturing sweet moments from her weekend away with son Hayes, 7. The footage — captured in Cabo, Mexico — shows Alba wearing an Aguaclara bikini with a sarong wrapped around her waist on the beach as Hayes runs into the ocean.

The clip also shows the pair indulging in local cuisine before spending time in a swimming pool, exploring and golfing.



The Instagram reel — accompanied by the Bill Withers track ""Lovely Day"" — concludes with them waving at the camera onboard a plane after closing out the trip with fireworks.

“The perfect long weekend with my favorite little man 🌊☀️🇲🇽” the Fantastic Four star captioned the post.



Her mom-and-son bonding trip comes two weeks after Alba enjoyed a girls’ night with daughters Honor, 16, and Haven, 13, at the 2025 Super Bowl. The actress documented their time in New Orleans on her Instagram Stories.

One snap showed the trio posing for a selfie with the words “GIRLS WEEKEND” written alongside a Super Bowl GIF.

Jessica Alba and son Hayes, pictured. Jessica Alba/Instagram

Alba officially filed for divorce from her husband of 16 years Cash Warren on Feb. 7. The Los Angeles County court filing, seen by PEOPLE, confirms she filed for joint custody of their children and requested for her legal name to be restored to Jessica Marie Alba.

Their date of separation was listed as Dec. 27, 2024, as she cited irreconcilable differences as the reason for their split.

Never miss a story — sign up for PEOPLE's free daily newsletter to stay up-to-date on the best of what PEOPLE has to offer​​, from celebrity news to compelling human interest stories.

Jessica Alba and Cash Warren with their three children Haven, Honor, and Hayes. Stefanie Keenan/Getty

Alba confirmed her decision to divorce Warren with a post on Instagram, saying they needed to ""embark on a new chapter of growth and evolution as individuals,"" and their children would come first.

""We are moving forward with love and kindness and respect for each other and will forever be family,"" she added. ""Our children remain our highest priority and we request privacy at this time.""

"
Nike is in a slump. It’s hired Kim Kardashian to help - CNN,"Nike is in a slump. Sales are down, its stock has lost more than a quarter of its value over the past year and its new CEO needs some help turning around the aging athletic company. Enter Kim Kardashian.",https://www.cnn.com/2025/02/18/business/nike-skims-new-brand/index.html,music,"New York CNN —

Nike is in a slump. Sales are down, its stock has lost more than a quarter of its value over the past year and its new CEO needs some help turning around the aging athletic company. Enter Kim Kardashian.

Nike is partnering with Kardashian for a new brand called “NikeSkims,” the company and fashion mogul jointly announced Tuesday. The collection, which is based on her popular shapewear line, “will disrupt the global fitness and activewear industry with best-in-class innovation in service of all women athletes,” according to a press release.

Few details were initially made available, including pricing and images. However, the brand will first roll out in the United States this spring online and at “select retail locations,” with a global launch planned in 2026.

The new collection is a first for Nike, which hasn’t partnered with an outside company before to create a new brand, rather relying on acquisitions or tapping popular athletes (i.e. Michael Jordan) for apparel. Financial terms of the brand wasn’t revealed.

Nike said that Skims “proposed a shared product line,” but suggested “something even bigger,” thus the creation of NikeSkims. “More than a partnership, the new brand will set a new standard in the global fitness and activewear industry with an extensive line of training apparel, footwear and accessories,” the press release stated.

The new brand will help Nike be more relevant in the activewear category, helping it compete against Lululemon and Alo, which is an area “where it has been flagging and playing second fiddle,” according to Neil Saunders, retail analyst and managing director at GlobalData Retail.

“In theory, Nike should have all the skills needed to drive its own brand in womenswear, but the reality is it has lost some of its ability to story tell, innovate and wow consumers,” Saunders told CNN. “Partnering with Skims remedies some of those weaknesses.”

Skims has been a major success story for Kardashian with the privately held company valued at a whopping $4 billion as of July 2023. The brand is aimed at everyday wear expanding beyond women with a men’s lineup and inking sponsorships with the NBA, WNBA and Team USA for the most recent Olympics in Paris.

Meanwhile, Nike faces tough competition from upstart running brands like Hoka and On. Plus, customers are changing their behavior, passing up discretionary purchases of expensive sneakers and athletic clothing for basics and experiences such as concerts and travel. Nike recently changed CEOs to help turn it around.

Nike (NKE) reported an 8% drop in sales in its most recent quarter, signaling the company is still struggling. However, shares perked up following the Kardashian news — rising nearly 3% — in early trading. Meanwhile, Lululemon (LULU) shares fell nearly the same amount."
"Ethan Hawke: ‘When We Prioritize Money at All Costs, What We Get Is Generic Material’ - Variety","Ethan Hawke and Richard Linklater spoke about taking risks in art at the Berlin Film Festival press conference for their new film ""Blue Moon.""",https://variety.com/2025/film/festivals/ethan-hawke-when-we-prioritize-money-we-get-generic-art-1236311507/,music,"Ethan Hawke and Richard Linklater spoke about taking risks in art at the Berlin Film Festival press conference for their new film “Blue Moon” on Tuesday, saying that this diminishes when money is prioritized.

“Audiences have to care. They don’t sell. You guys, the community, has to make it important. For offensive art to have a place in our conversation, it has to be cared about,” Hawke said. “And when we prioritize money at all costs, what we get is generic material that appeals to the most amount of people and we’re told that’s the best. It’s a dance we all do together. If you love offensive art and you want it, demand it. Right now, people don’t think they’ll make any money off it so it doesn’t get made.”

The idea of “offensive art” is a theme in “Blue Moon,” which follows lyricist Lorenz Hart (Hawke), Richard Rodgers’ former creative partner, as he struggles with alcoholism and depression on the opening night of “Oklahoma!,” Rodgers’ first musical with Hammerstein. After opening night, Hart criticizes the show for being inoffensive and having too happy of an ending.

Popular on Variety

Added Linklater, “Offensive times conjure up offensive art maybe. But movies particularly have always been escapism, and in our movie he’s accusing ‘Oklahoma!’ of being escapist in the middle of the horrors of WWII. So I don’t know, I think most human psyches want to escape a bit. There’s probably less offensive art now than there has been in the past.”

“Blue Moon” marks Hawke and Linklater’s first film together in over a decade, since 2014’s “Boyhood.” Alongside Hawke as Hart, “Blue Moon” also stars Andrew Scott as Rodgers, Margaret Qualley as Elizabeth Weiland and Bobby Cannavale as a bartender named Eddie.

Hawke and Linklater have now worked on nine feature films together over the course of their careers, including the “Before” trilogy, “The Newton Boys” and “Fast Food Nation.” At a Venice Film Festival talk last year, Hawke discussed their collaboration and the genesis of “Blue Moon,” saying Linklater wanted to make the movie 12 years ago but said the actor was “still too attractive.”

“He’s like, ‘Cool, we’re going to make it, but we need to wait a while.’ Why do we need to wait a while? He said, ‘You’re still too attractive. We gotta wait til you’re a little less attractive.’ I was like, ‘What are you talking about?’” Hawke said. “He’s like, ‘Just trust me. Let’s just put it in a drawer, and every couple of years let’s read it and see if we’re ready or not.’”

“Blue Moon” premieres at Berlin Film Festival on Tuesday night."
Meghan puts a new label on her jams and lifestyle range - BBC.com,"The Duchess of Sussex reveals ""As Ever"" will be the new name for her home and cooking range.",https://www.bbc.com/news/articles/c4g0lde201jo,music,"Meghan puts new label on jams and lifestyle range

1 day ago Sean Coughlan Royal correspondent

Instagram Meghan's lifestyle brand is now going to be called 'As Ever'

Meghan, the Duchess of Sussex, has announced a new identity for her lifestyle brand, which will be called As Ever. Despite the social media teasers showing celebrities with pots of jam from Meghan, the previous brand name American Riviera Orchard seems to have reached a sticky end. On a social media post, Meghan said the newly-named product range would be a joint project with Netflix, which is showing her cooking and lifestyle series, With Love, Meghan next month. ""'As ever' means 'as it's always been' or some even say 'in the same way as always,'"" said Meghan's post.

Allow Instagram content? Meta’s cookie policy privacy policy ‘accept and continue’. This article contains content provided by Instagram . We ask for your permission before anything is loaded, as they may be using cookies and other technologies. You may want to readandbefore accepting. To view this content choose Accept and continue

The recorded message, delivered in close-up by Meghan, emphasises the continuity with her former, pre-royal, lifestyle blog, the Tig. She said that the new venture would be ""beautifully weaving together everything I cherish - food, gardening, entertaining, thoughtful living, and finding joy in the everyday"". Prince Harry, who has been at the Invictus Games in Canada, is heard briefly off-camera in the background of the recording of the Instagram posting. Their three-year-old daughter Lilibet is also seen in the distance, against a sunny Pacific sky, on the accompanying As Ever website. The previous name American Riviera Orchard had been a reference to the part of California where she lives with Prince Harry - and Meghan said it ""limited me to things which were manufactured and grown in this area"". That name had been promoted since April 2024, when celebrities published pictures on Instagram of jars of strawberry jam, in a launch that tried to preserve a sense of mystery. But there had also been reports of delays because of trademark problems with the original title.

If this latest announcement means the lid is going to come off a new jam war, the Californian contender will be up against Buckingham Palace and Windsor Castle Strawberry Preserve, both at £7 and Highgrove Organic Preserve at £6.95. The new As Ever brand will be a partnership with Netflix, with reports that the TV company is going to open shopping outlets which will sell merchandising connected to its shows. ""Of course there will be fruit preserves, I think we're all clear at this point that jam is my jam,"" said Meghan. ""But there's so many more products that I just love that I use in my home and now it's time to share it with you, so I can't wait for you to see it."" The launch of Meghan's TV show was delayed by the wildfires in California, with the US state the backdrop for the series, which is expected to be a mix of cooking, hosting tips and celebrity friends and is due to run on Netflix from 4 March. It is five years since Meghan and Prince Harry stepped down as working royals, becoming financially independent in the United States. Meghan says in her social media post, she has ""poured my heart into"" this forthcoming product range. Meghan divides public opinion, with strong reactions on social media from supporters and opponents. Her fans have saluted her independence and creativity, while her opponents have already labelled the brand as ""whatever"". Appropriately, she signed off her own post: ""As ever, Meghan."""
